Marca,Modelo,Ano,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda,idade_carro
Honda,Fit,2000,147434,Azul,Automático,Gasolina,4,45586.2,26
Honda,HR-V,2000,96699,Azul,Manual,Diesel,4,54038.2,26
Chevrolet,S10,2000,38319,Cinza,Automático,Gasolina,4,46751.2,26
Ford,EcoSport,2000,89616,Vermelho,Automático,Flex,4,37957.8,26
Renault,Duster,2000,44638,Branco,Manual,Flex,4,42974.4,26
Jeep,Compass,2000,119526,Cinza,Manual,Diesel,2,62210.8,26
Chevrolet,Onix,2000,10017,Branco,Automático,Gasolina,4,53974.6,26
Toyota,Corolla,2000,1316,Vermelho,Automático,Gasolina,2,83646.8,26
Ford,Ranger,2000,135906,Preto,Manual,Flex,2,29591.800000000003,26
Ford,EcoSport,2000,183031,Azul,Manual,Gasolina,4,25562.8,26
Fiat,Argo,2000,186196,Vermelho,Manual,Diesel,2,10850.800000000005,26
Ford,Ka,2000,77237,Vermelho,Manual,Flex,4,42482.6,26
Fiat,Cronos,2000,117174,Prata,Manual,Diesel,2,22644.2,26
Honda,HR-V,2000,150931,Vermelho,Manual,Gasolina,2,47592.8,26
Honda,Fit,2000,119216,Cinza,Manual,Gasolina,4,55082.8,26
Honda,Fit,2000,48028,Azul,Manual,Flex,2,70200.4,26
Renault,Duster,2000,68916,Prata,Automático,Gasolina,4,36884.8,26
Jeep,Compass,2000,70223,Prata,Automático,Diesel,4,79130.4,26
Chevrolet,Tracker,2000,30508,Vermelho,Manual,Flex,4,44055.4,26
Chevrolet,S10,2000,91178,Branco,Automático,Gasolina,4,29279.4,26
Fiat,Mobi,2000,144241,Prata,Manual,Gasolina,2,19620.8,26
Volkswagen,T-Cross,2000,41684,Vermelho,Manual,Diesel,4,42235.2,26
Nissan,Versa,2000,30711,Vermelho,Manual,Flex,4,62389.8,26
Toyota,Corolla,2000,100822,Cinza,Manual,Diesel,2,57384.6,26
Renault,Kwid,2000,101538,Preto,Automático,Gasolina,4,31193.4,26
Nissan,Versa,2000,191101,Cinza,Manual,Flex,2,31730.800000000003,26
Jeep,Renegade,2000,98989,Prata,Manual,Flex,2,68730.2,26
Hyundai,HB20,2000,24466,Vermelho,Automático,Flex,2,46995.8,26
Fiat,Cronos,2000,71007,Preto,Automático,Diesel,2,38047.6,26
Honda,Fit,2000,89330,Cinza,Manual,Gasolina,4,53323.0,26
Volkswagen,T-Cross,2000,71317,Prata,Automático,Diesel,2,39861.600000000006,26
Ford,Ranger,2001,151855,Prata,Manual,Gasolina,4,35569.0,25
Honda,Civic,2001,137931,Cinza,Automático,Diesel,4,45383.8,25
Nissan,Frontier,2001,39253,Cinza,Automático,Gasolina,2,56552.4,25
Toyota,Hilux,2001,52203,Cinza,Manual,Gasolina,2,69915.4,25
Chevrolet,S10,2001,171654,Preto,Manual,Flex,4,17939.199999999997,25
Volkswagen,Polo,2001,156371,Azul,Automático,Flex,2,19631.8,25
Chevrolet,Tracker,2001,71245,Preto,Automático,Gasolina,2,42091.0,25
Nissan,Versa,2001,178449,Prata,Automático,Flex,2,30559.2,25
Honda,Civic,2001,69922,Azul,Automático,Flex,2,58140.6,25
Ford,EcoSport,2001,139531,Prata,Automático,Flex,2,34855.8,25
Jeep,Renegade,2001,120618,Cinza,Manual,Gasolina,2,62701.4,25
Volkswagen,Virtus,2001,56862,Vermelho,Manual,Flex,4,44347.6,25
Ford,Ka,2001,46618,Branco,Manual,Flex,2,53974.4,25
Chevrolet,Onix,2001,138675,Azul,Manual,Flex,2,21794.0,25
Fiat,Argo,2001,190835,Azul,Manual,Flex,4,13834.0,25
Fiat,Cronos,2001,29825,Cinza,Automático,Flex,2,43019.0,25
Hyundai,HB20,2001,159314,Branco,Automático,Diesel,4,21293.2,25
Honda,Civic,2001,155819,Preto,Automático,Diesel,4,41188.2,25
Jeep,Renegade,2001,174808,Vermelho,Manual,Diesel,2,59269.4,25
Hyundai,Creta,2001,132309,Preto,Manual,Flex,2,25908.2,25
Nissan,Kicks,2001,39330,Branco,Automático,Gasolina,2,62094.0,25
Toyota,Yaris,2001,94756,Prata,Manual,Flex,4,61878.8,25
Hyundai,HB20S,2001,90826,Branco,Manual,Diesel,4,34199.8,25
Hyundai,Creta,2001,71442,Prata,Automático,Diesel,2,40806.600000000006,25
Volkswagen,T-Cross,2001,95934,Cinza,Manual,Gasolina,2,32540.2,25
Nissan,Frontier,2001,24818,Vermelho,Automático,Flex,2,66214.4,25
Toyota,Corolla,2001,123574,Vermelho,Automático,Diesel,4,59082.2,25
Chevrolet,Tracker,2001,163857,Vermelho,Manual,Gasolina,4,25415.6,25
Honda,Civic,2001,176353,Vermelho,Manual,Gasolina,4,39610.4,25
Ford,EcoSport,2001,121501,Cinza,Manual,Flex,4,33090.8,25
Renault,Duster,2001,102308,Preto,Manual,Flex,2,26495.4,25
Chevrolet,Tracker,2001,189393,Vermelho,Automático,Flex,4,19135.4,25
Renault,Duster,2001,21902,Cinza,Automático,Diesel,2,42085.6,25
Nissan,Frontier,2001,82675,Preto,Automático,Gasolina,4,51167.0,25
Ford,Ranger,2001,115735,Vermelho,Automático,Gasolina,4,43285.0,25
Ford,Ka,2001,62550,Vermelho,Automático,Flex,4,50869.0,25
Volkswagen,Gol,2001,134332,Prata,Automático,Gasolina,2,21279.6,25
Volkswagen,Virtus,2001,63470,Vermelho,Manual,Gasolina,2,41811.0,25
Chevrolet,Onix Plus,2001,116074,Azul,Automático,Diesel,2,35048.2,25
Hyundai,Creta,2001,83822,Azul,Manual,Flex,4,39678.6,25
Toyota,Hilux,2001,116377,Azul,Manual,Flex,2,61785.600000000006,25
Renault,Kwid,2001,144340,Azul,Manual,Diesel,2,23912.0,25
Renault,Kwid,2001,70713,Cinza,Automático,Flex,4,29855.4,25
Hyundai,HB20S,2001,7186,Cinza,Automático,Diesel,4,59698.8,25
Volkswagen,Virtus,2001,75623,Prata,Manual,Diesel,4,32259.4,25
Volkswagen,Gol,2001,88830,Branco,Automático,Diesel,4,30177.0,25
Jeep,Compass,2001,193019,Preto,Automático,Flex,4,52645.2,25
Hyundai,HB20S,2001,144331,Cinza,Manual,Flex,2,30831.800000000003,25
Renault,Sandero,2001,122594,Cinza,Manual,Gasolina,2,24250.2,25
Toyota,Corolla,2001,1593,Cinza,Manual,Diesel,4,81358.4,25
Ford,EcoSport,2001,161482,Azul,Manual,Flex,4,32223.6,25
Fiat,Mobi,2001,50837,Azul,Manual,Gasolina,2,36437.6,25
Fiat,Cronos,2001,191567,Prata,Manual,Diesel,4,10000.0,25
Nissan,Versa,2001,84607,Azul,Automático,Diesel,2,44835.6,25
Chevrolet,Tracker,2001,98042,Azul,Manual,Gasolina,2,38820.6,25
Honda,Civic,2001,140236,Cinza,Automático,Gasolina,2,53388.8,25
Renault,Duster,2001,193277,Branco,Manual,Flex,2,13246.600000000006,25
Hyundai,HB20,2001,13376,Branco,Automático,Gasolina,2,52597.8,25
Fiat,Argo,2001,129788,Prata,Automático,Flex,4,25944.4,25
Ford,Ka,2001,163740,Vermelho,Manual,Gasolina,2,25572.0,25
Nissan,Kicks,2001,150111,Azul,Automático,Flex,2,32510.800000000003,25
Chevrolet,S10,2001,21444,Prata,Automático,Gasolina,2,52793.2,25
Honda,Fit,2001,14214,Prata,Manual,Diesel,2,74125.2,25
Volkswagen,Polo,2001,19854,Vermelho,Manual,Flex,4,48837.2,25
Toyota,Corolla,2001,151929,Azul,Manual,Diesel,4,52066.2,25
Nissan,Kicks,2001,115134,Preto,Manual,Flex,2,43352.2,25
Fiat,Toro,2001,194361,Cinza,Automático,Gasolina,2,10000.0,25
Fiat,Argo,2001,34842,Cinza,Automático,Gasolina,4,39557.6,25
Toyota,Hilux,2001,177041,Vermelho,Manual,Flex,2,45921.8,25
Toyota,Yaris,2001,30521,Azul,Manual,Gasolina,4,75122.8,25
Toyota,Corolla,2001,64065,Cinza,Automático,Diesel,4,65665.0,25
Fiat,Cronos,2001,59843,Branco,Automático,Diesel,4,41050.4,25
Fiat,Toro,2001,115458,Preto,Automático,Diesel,4,28767.4,25
Fiat,Cronos,2001,76596,Vermelho,Manual,Flex,4,35687.8,25
Renault,Kwid,2001,53482,Prata,Manual,Flex,4,38752.6,25
Hyundai,Creta,2001,12705,Azul,Manual,Diesel,4,53608.0,25
Chevrolet,Onix Plus,2001,77383,Azul,Manual,Gasolina,2,42111.4,25
Nissan,Frontier,2001,22625,Cinza,Manual,Gasolina,2,59124.0,25
Hyundai,HB20,2001,29785,Preto,Manual,Gasolina,2,52922.0,25
Hyundai,HB20,2001,138156,Vermelho,Manual,Flex,4,29113.8,25
Jeep,Renegade,2001,166147,Branco,Manual,Diesel,4,55471.6,25
Honda,HR-V,2001,23631,Branco,Automático,Gasolina,4,71922.8,25
Hyundai,HB20,2001,984,Preto,Manual,Gasolina,2,57356.2,25
Volkswagen,Virtus,2001,101470,Azul,Automático,Flex,2,28611.0,25
Toyota,Yaris,2001,65121,Prata,Automático,Gasolina,2,65894.8,25
Renault,Sandero,2001,116909,Azul,Automático,Diesel,4,21557.2,25
Fiat,Mobi,2001,97491,Preto,Automático,Gasolina,2,25187.8,25
Honda,HR-V,2001,192872,Preto,Manual,Gasolina,2,38966.6,25
Honda,HR-V,2001,118877,Branco,Automático,Diesel,4,55944.600000000006,25
Nissan,Kicks,2001,79772,Vermelho,Manual,Flex,4,49217.6,25
Renault,Sandero,2001,96901,Branco,Automático,Gasolina,2,30043.8,25
Ford,Ka,2001,4808,Preto,Manual,Gasolina,4,58768.4,25
Toyota,Hilux,2001,37985,Azul,Manual,Flex,2,69217.0,25
Hyundai,HB20,2001,137905,Cinza,Manual,Flex,4,30425.0,25
Jeep,Renegade,2001,136025,Branco,Automático,Gasolina,4,65022.0,25
Nissan,Kicks,2001,24932,Preto,Manual,Flex,2,64993.6,25
Jeep,Renegade,2001,32135,Vermelho,Automático,Flex,2,84849.0,25
Jeep,Compass,2001,128814,Preto,Manual,Diesel,4,69947.2,25
Jeep,Renegade,2001,147490,Cinza,Automático,Diesel,2,61124.0,25
Jeep,Renegade,2001,48176,Preto,Automático,Diesel,4,77365.8,25
Nissan,Frontier,2001,144855,Preto,Automático,Diesel,2,37759.0,25
Ford,Ka,2001,44667,Cinza,Manual,Diesel,4,56719.6,25
Renault,Sandero,2001,14612,Azul,Automático,Gasolina,4,50114.6,25
Chevrolet,S10,2001,180174,Azul,Manual,Diesel,4,14246.199999999995,25
Fiat,Argo,2001,122092,Branco,Manual,Gasolina,2,23510.6,25
Jeep,Renegade,2001,78288,Azul,Automático,Gasolina,2,72866.4,25
Toyota,Hilux,2001,154412,Cinza,Automático,Diesel,2,45939.6,25
Hyundai,Creta,2001,43013,Vermelho,Automático,Gasolina,4,44620.4,25
Ford,Ka,2001,57804,Vermelho,Manual,Diesel,4,46779.2,25
Toyota,Hilux,2001,178905,Prata,Manual,Gasolina,4,45118.0,25
Renault,Sandero,2001,72743,Cinza,Automático,Gasolina,4,37442.4,25
Ford,Ranger,2001,105881,Prata,Automático,Gasolina,4,45201.8,25
Chevrolet,S10,2001,181937,Prata,Automático,Flex,2,21017.6,25
Jeep,Renegade,2001,15843,Azul,Automático,Flex,4,88858.4,25
Toyota,Yaris,2001,183618,Vermelho,Manual,Flex,2,41995.4,25
Ford,EcoSport,2001,47767,Branco,Manual,Flex,4,47054.6,25
Chevrolet,Tracker,2001,106743,Preto,Automático,Flex,4,29211.4,25
Toyota,Corolla,2001,55153,Branco,Automático,Gasolina,4,73996.4,25
Chevrolet,S10,2001,5150,Azul,Manual,Gasolina,2,51537.0,25
Jeep,Renegade,2001,49572,Prata,Manual,Flex,2,81311.6,25
Hyundai,HB20,2001,62112,Cinza,Manual,Flex,4,48493.6,25
Nissan,Versa,2001,35389,Vermelho,Automático,Diesel,2,58895.2,25
Honda,HR-V,2001,61816,Azul,Manual,Flex,2,61764.8,25
Chevrolet,Tracker,2001,97519,Prata,Automático,Gasolina,4,33037.2,25
Nissan,Frontier,2001,126104,Cinza,Manual,Diesel,2,36299.2,25
Honda,HR-V,2001,29768,Cinza,Manual,Diesel,2,70393.4,25
Jeep,Renegade,2001,46760,Branco,Manual,Gasolina,2,82482.0,25
Ford,Ka,2001,110831,Branco,Manual,Gasolina,4,35493.8,25
Jeep,Renegade,2001,135713,Azul,Automático,Gasolina,4,63353.4,25
Chevrolet,S10,2001,145174,Vermelho,Automático,Gasolina,4,26343.2,25
Volkswagen,T-Cross,2001,141996,Cinza,Manual,Diesel,2,23244.8,25
Jeep,Compass,2001,73497,Cinza,Manual,Gasolina,4,78284.6,25
Ford,Ranger,2001,94631,Azul,Automático,Gasolina,4,40749.8,25
Renault,Kwid,2001,52744,Vermelho,Manual,Diesel,2,41321.2,25
Hyundai,Creta,2001,34058,Preto,Manual,Diesel,2,52388.4,25
Jeep,Compass,2001,172686,Vermelho,Automático,Gasolina,2,58903.8,25
Fiat,Argo,2001,53062,Vermelho,Manual,Gasolina,4,43198.6,25
Ford,EcoSport,2001,93262,Prata,Automático,Gasolina,2,44205.6,25
Honda,Civic,2001,81085,Vermelho,Manual,Flex,2,64288.0,25
Fiat,Cronos,2001,129024,Preto,Automático,Gasolina,4,22168.2,25
Toyota,Hilux,2001,39826,Cinza,Automático,Diesel,4,73564.8,25
Honda,Civic,2001,118540,Vermelho,Automático,Flex,4,53727.0,25
Volkswagen,Gol,2001,58949,Prata,Manual,Gasolina,2,38529.2,25
Chevrolet,Tracker,2001,158454,Azul,Automático,Gasolina,2,23403.2,25
Renault,Kwid,2001,136772,Branco,Manual,Gasolina,2,18841.6,25
Jeep,Renegade,2001,110916,Branco,Manual,Flex,4,73974.8,25
Ford,Ranger,2001,32350,Prata,Automático,Gasolina,4,52283.0,25
Ford,EcoSport,2001,163669,Prata,Manual,Gasolina,4,30507.2,25
Ford,Ka,2001,158629,Branco,Manual,Diesel,2,34636.2,25
Jeep,Compass,2001,161255,Cinza,Manual,Diesel,4,60300.0,25
Ford,Ranger,2001,145828,Cinza,Automático,Diesel,2,30911.4,25
Honda,HR-V,2001,152790,Branco,Manual,Diesel,2,44249.0,25
Toyota,Hilux,2001,192622,Branco,Automático,Diesel,4,39238.6,25
Nissan,Kicks,2001,93220,Vermelho,Automático,Gasolina,2,45533.0,25
Toyota,Corolla,2001,21826,Preto,Automático,Gasolina,4,72232.8,25
Nissan,Kicks,2001,99364,Vermelho,Automático,Flex,2,49282.2,25
Fiat,Argo,2001,9990,Cinza,Automático,Gasolina,4,44255.0,25
Jeep,Renegade,2001,4014,Branco,Manual,Diesel,4,88859.2,25
Renault,Sandero,2001,32332,Azul,Manual,Diesel,4,46811.6,25
Ford,Ka,2001,96856,Prata,Automático,Flex,2,47118.8,25
Fiat,Argo,2001,43042,Prata,Automático,Gasolina,4,42169.6,25
Jeep,Renegade,2001,86846,Azul,Automático,Flex,4,72567.8,25
Toyota,Yaris,2001,116722,Azul,Automático,Gasolina,4,57686.600000000006,25
Nissan,Versa,2001,77385,Prata,Automático,Flex,2,51608.0,25
Renault,Sandero,2001,140647,Preto,Automático,Gasolina,2,22503.6,25
Fiat,Cronos,2001,75498,Cinza,Manual,Flex,4,33644.4,25
Jeep,Compass,2001,168925,Vermelho,Manual,Diesel,4,58780.0,25
Fiat,Argo,2001,185026,Preto,Manual,Gasolina,2,10000.0,25
Hyundai,Creta,2001,26285,Preto,Automático,Diesel,2,49999.0,25
Honda,HR-V,2001,25577,Azul,Manual,Flex,4,68668.6,25
Fiat,Cronos,2001,116445,Cinza,Automático,Flex,2,29860.0,25
Jeep,Compass,2001,121909,Cinza,Automático,Diesel,2,70833.2,25
Jeep,Compass,2001,164927,Azul,Automático,Diesel,2,60210.6,25
Hyundai,HB20S,2001,187388,Prata,Automático,Gasolina,2,19969.4,25
Volkswagen,Virtus,2001,28695,Branco,Automático,Diesel,2,44058.0,25
Toyota,Corolla,2001,96441,Azul,Manual,Flex,4,59119.8,25
Honda,Civic,2001,93962,Azul,Manual,Gasolina,4,55862.6,25
Chevrolet,Tracker,2001,109914,Prata,Automático,Flex,2,34150.2,25
Toyota,Yaris,2001,193447,Preto,Manual,Gasolina,2,46329.6,25
Ford,EcoSport,2001,41750,Azul,Automático,Flex,4,56748.0,25
Ford,EcoSport,2001,127310,Cinza,Automático,Diesel,2,31977.0,25
Hyundai,Creta,2001,39621,Branco,Automático,Gasolina,4,52262.8,25
Nissan,Kicks,2001,11857,Cinza,Manual,Diesel,2,60277.6,25
Hyundai,Creta,2001,167571,Preto,Automático,Flex,2,25495.800000000003,25
Volkswagen,Virtus,2001,193491,Branco,Manual,Diesel,4,12938.799999999996,25
Hyundai,Creta,2001,17191,Preto,Automático,Diesel,2,57068.8,25
Volkswagen,T-Cross,2001,146478,Preto,Automático,Diesel,4,17862.399999999998,25
Hyundai,HB20S,2001,89091,Azul,Manual,Diesel,2,42329.8,25
Chevrolet,S10,2001,30568,Cinza,Manual,Gasolina,2,50204.4,25
Fiat,Mobi,2001,191703,Preto,Automático,Flex,4,15483.4,25
Nissan,Versa,2001,192250,Vermelho,Manual,Flex,2,29041.0,25
Renault,Sandero,2001,60475,Cinza,Automático,Flex,2,36111.0,25
Toyota,Corolla,2001,92342,Prata,Automático,Flex,4,62390.6,25
Hyundai,HB20S,2001,126545,Cinza,Automático,Flex,2,34020.0,25
Chevrolet,Onix Plus,2001,158026,Preto,Manual,Diesel,2,26857.8,25
Hyundai,Creta,2001,27364,Azul,Automático,Diesel,4,51762.2,25
Ford,Ranger,2001,110709,Cinza,Manual,Flex,4,35954.2,25
Chevrolet,Tracker,2001,33971,Branco,Automático,Flex,2,49522.8,25
Jeep,Compass,2001,152250,Branco,Automático,Diesel,4,62565.0,25
Honda,Civic,2001,54588,Branco,Automático,Flex,2,61636.4,25
Toyota,Hilux,2001,20881,Azul,Manual,Gasolina,2,78430.8,25
Renault,Duster,2001,172150,Vermelho,Automático,Diesel,4,17152.0,25
Chevrolet,Onix Plus,2001,21259,Prata,Manual,Flex,4,51961.2,25
Nissan,Kicks,2001,60309,Branco,Automático,Diesel,2,56142.2,25
Hyundai,HB20S,2001,123892,Branco,Manual,Gasolina,2,29042.6,25
Fiat,Toro,2001,13409,Azul,Automático,Flex,2,43575.2,25
Jeep,Renegade,2001,121411,Azul,Automático,Gasolina,4,65711.8,25
Chevrolet,Tracker,2001,89307,Prata,Automático,Gasolina,2,37659.6,25
Volkswagen,Polo,2001,38916,Cinza,Automático,Diesel,4,42283.8,25
Toyota,Yaris,2001,34288,Preto,Automático,Gasolina,4,70273.4,25
Fiat,Cronos,2001,53778,Branco,Automático,Gasolina,4,37262.4,25
Renault,Duster,2001,95736,Branco,Manual,Flex,4,29585.8,25
Chevrolet,S10,2001,36788,Cinza,Automático,Flex,2,49538.4,25
Fiat,Argo,2001,75969,Branco,Automático,Diesel,4,33585.2,25
Hyundai,HB20,2001,80415,Cinza,Automático,Flex,2,38275.0,25
Ford,EcoSport,2001,48544,Preto,Automático,Flex,4,51291.2,25
Volkswagen,Polo,2001,78254,Prata,Manual,Flex,2,36964.2,25
Fiat,Argo,2001,114938,Vermelho,Automático,Gasolina,4,31459.4,25
Toyota,Corolla,2001,95559,Prata,Manual,Flex,2,64026.2,25
Ford,EcoSport,2001,136687,Branco,Manual,Flex,2,32833.6,25
Fiat,Toro,2001,185172,Preto,Manual,Diesel,2,12847.6,25
Jeep,Compass,2001,171724,Preto,Automático,Flex,2,53637.2,25
Jeep,Compass,2001,52239,Preto,Manual,Gasolina,4,83284.2,25
Toyota,Hilux,2001,194300,Prata,Manual,Diesel,2,41554.0,25
Nissan,Frontier,2001,137675,Branco,Manual,Gasolina,2,38311.0,25
Ford,EcoSport,2001,158587,Branco,Manual,Flex,2,31700.6,25
Renault,Sandero,2001,58171,Preto,Automático,Flex,4,36580.8,25
Jeep,Compass,2001,130860,Branco,Automático,Gasolina,4,66404.0,25
Renault,Kwid,2001,5156,Vermelho,Manual,Diesel,2,50018.8,25
Toyota,Yaris,2001,58450,Azul,Automático,Flex,4,73593.0,25
Fiat,Argo,2001,18825,Azul,Manual,Gasolina,2,47066.0,25
Chevrolet,Onix Plus,2001,56779,Prata,Manual,Flex,4,42333.2,25
Jeep,Compass,2001,52215,Azul,Manual,Diesel,4,82800.0,25
Chevrolet,Tracker,2001,186171,Azul,Manual,Diesel,4,21158.800000000003,25
Ford,Ka,2001,116087,Prata,Automático,Diesel,4,40523.6,25
Ford,Ka,2001,139438,Vermelho,Automático,Flex,2,35759.4,25
Volkswagen,Gol,2001,59270,Vermelho,Automático,Gasolina,2,39175.0,25
Volkswagen,Gol,2001,93173,Azul,Manual,Gasolina,4,34244.4,25
Nissan,Versa,2001,25765,Preto,Manual,Gasolina,2,62654.0,25
Ford,EcoSport,2001,139384,Prata,Automático,Gasolina,4,38578.2,25
Honda,HR-V,2001,5623,Prata,Manual,Flex,4,77851.4,25
Honda,Fit,2001,92995,Vermelho,Manual,Flex,4,58464.0,25
Volkswagen,Polo,2001,163403,Azul,Manual,Flex,4,14249.4,25
Volkswagen,Virtus,2001,168663,Vermelho,Automático,Flex,2,17676.399999999994,25
Volkswagen,Gol,2001,12818,Vermelho,Manual,Flex,2,51028.4,25
Honda,HR-V,2001,100108,Azul,Manual,Gasolina,2,52601.4,25
Volkswagen,Polo,2001,114293,Cinza,Manual,Gasolina,2,26332.4,25
Chevrolet,Onix Plus,2001,131065,Preto,Manual,Gasolina,2,23491.0,25
Honda,Fit,2001,82481,Vermelho,Manual,Gasolina,2,57417.8,25
Toyota,Yaris,2001,118193,Branco,Manual,Flex,4,61113.4,25
Ford,Ka,2001,58219,Preto,Manual,Diesel,4,54073.2,25
Renault,Sandero,2001,76178,Azul,Manual,Gasolina,2,30004.4,25
Ford,Ka,2001,94525,Vermelho,Automático,Flex,2,47363.0,25
Volkswagen,Virtus,2001,112225,Preto,Manual,Gasolina,2,26175.0,25
Hyundai,Creta,2001,115463,Prata,Automático,Diesel,2,31763.4,25
Chevrolet,Tracker,2001,119744,Branco,Manual,Gasolina,2,25635.2,25
Ford,Ka,2001,194029,Branco,Manual,Diesel,2,24746.2,25
Toyota,Hilux,2001,60753,Preto,Manual,Diesel,4,65418.4,25
Fiat,Toro,2001,183576,Prata,Manual,Diesel,4,11078.800000000005,25
Volkswagen,Virtus,2001,152382,Vermelho,Automático,Gasolina,2,23030.6,25
Ford,Ka,2001,151476,Preto,Manual,Flex,2,26710.8,25
Honda,Fit,2001,41226,Preto,Automático,Diesel,2,67368.8,25
Toyota,Corolla,2001,39218,Prata,Automático,Diesel,4,68927.4,25
Chevrolet,S10,2001,76790,Branco,Manual,Diesel,4,33510.0,25
Hyundai,Creta,2001,92340,Vermelho,Automático,Diesel,2,34469.0,25
Renault,Kwid,2001,195438,Azul,Automático,Diesel,4,11908.4,25
Ford,EcoSport,2001,130025,Branco,Automático,Diesel,2,36756.0,25
Chevrolet,S10,2001,85808,Vermelho,Automático,Diesel,4,35490.399999999994,25
Nissan,Kicks,2001,63742,Preto,Manual,Gasolina,4,56969.6,25
Ford,EcoSport,2001,143947,Azul,Automático,Gasolina,4,29336.6,25
Ford,EcoSport,2001,103227,Cinza,Automático,Gasolina,4,38842.6,25
Toyota,Hilux,2001,63982,Prata,Automático,Diesel,2,69580.6,25
Hyundai,HB20S,2001,144741,Branco,Manual,Gasolina,2,26506.8,25
Chevrolet,S10,2001,96338,Branco,Automático,Gasolina,4,30491.4,25
Hyundai,HB20S,2001,86857,Branco,Manual,Gasolina,4,37414.6,25
Honda,HR-V,2001,45933,Vermelho,Manual,Gasolina,4,71598.4,25
Renault,Sandero,2001,144298,Preto,Automático,Gasolina,4,20162.4,25
Fiat,Argo,2001,46976,Vermelho,Manual,Flex,2,42259.8,25
Honda,HR-V,2001,185493,Azul,Manual,Gasolina,4,37204.4,25
Volkswagen,Gol,2001,119571,Branco,Manual,Flex,2,31559.8,25
Ford,Ranger,2001,168001,Azul,Automático,Flex,4,29682.8,25
Fiat,Cronos,2001,85647,Prata,Automático,Diesel,2,33303.6,25
Fiat,Cronos,2001,40139,Vermelho,Manual,Gasolina,2,39805.2,25
Honda,Civic,2001,9778,Prata,Automático,Diesel,2,75040.4,25
Honda,HR-V,2001,114647,Prata,Automático,Diesel,2,54792.6,25
Volkswagen,Polo,2001,169353,Prata,Automático,Gasolina,2,20827.4,25
Fiat,Argo,2001,155826,Prata,Manual,Diesel,2,19823.800000000003,25
Jeep,Renegade,2001,120825,Vermelho,Automático,Gasolina,2,67131.0,25
Renault,Duster,2001,181420,Prata,Manual,Diesel,2,15181.0,25
Honda,HR-V,2001,180386,Cinza,Manual,Gasolina,4,36473.8,25
Ford,Ranger,2001,160908,Cinza,Automático,Flex,4,29583.4,25
Renault,Kwid,2001,197405,Preto,Automático,Flex,2,12364.0,25
Ford,Ranger,2001,154422,Azul,Manual,Diesel,4,27646.6,25
Ford,Ranger,2001,65133,Azul,Automático,Gasolina,2,50534.4,25
Chevrolet,Onix Plus,2001,51080,Azul,Manual,Diesel,2,47743.0,25
Nissan,Frontier,2001,1233,Cinza,Manual,Diesel,4,70257.4,25
Volkswagen,Virtus,2001,1459,Azul,Manual,Diesel,4,48087.2,25
Honda,Fit,2001,143396,Azul,Automático,Gasolina,2,45377.8,25
Jeep,Compass,2001,144941,Azul,Manual,Gasolina,2,66305.8,25
Honda,HR-V,2001,115962,Azul,Manual,Diesel,4,57670.6,25
Renault,Kwid,2001,23968,Preto,Automático,Diesel,2,39062.4,25
Honda,Fit,2001,101438,Preto,Automático,Diesel,2,53352.4,25
Hyundai,HB20,2001,41184,Prata,Automático,Gasolina,4,47282.2,25
Volkswagen,Virtus,2001,39448,Vermelho,Automático,Flex,4,39677.4,25
Nissan,Versa,2001,162394,Prata,Manual,Diesel,4,30897.2,25
Honda,Fit,2001,95245,Cinza,Automático,Diesel,4,55577.0,25
Volkswagen,T-Cross,2001,135246,Branco,Manual,Flex,4,27004.8,25
Renault,Duster,2001,91066,Preto,Manual,Gasolina,4,26134.8,25
Toyota,Corolla,2001,50809,Azul,Automático,Diesel,4,70549.2,25
Ford,EcoSport,2001,191480,Branco,Automático,Gasolina,4,25540.0,25
Toyota,Hilux,2001,123304,Azul,Manual,Gasolina,2,53896.2,25
Ford,Ka,2001,190104,Cinza,Manual,Flex,4,19524.2,25
Volkswagen,Virtus,2001,49483,Preto,Manual,Gasolina,2,43141.4,25
Chevrolet,Onix Plus,2001,75696,Prata,Automático,Diesel,4,37885.8,25
Nissan,Kicks,2001,160769,Prata,Automático,Diesel,4,37190.2,25
Toyota,Hilux,2001,136335,Cinza,Automático,Gasolina,4,58095.0,25
Honda,HR-V,2001,12464,Cinza,Manual,Flex,4,73559.2,25
Ford,Ka,2001,27132,Preto,Automático,Gasolina,2,52879.6,25
Toyota,Hilux,2001,115131,Cinza,Manual,Flex,4,56212.8,25
Jeep,Compass,2001,11020,Cinza,Automático,Flex,4,85106.0,25
Ford,Ranger,2001,73490,Azul,Automático,Gasolina,2,42570.0,25
Nissan,Frontier,2001,135157,Preto,Manual,Diesel,2,39031.6,25
Chevrolet,Tracker,2001,70283,Vermelho,Manual,Gasolina,2,39052.4,25
Renault,Duster,2001,93715,Cinza,Automático,Gasolina,2,26513.0,25
Volkswagen,Gol,2001,5838,Cinza,Manual,Diesel,2,54181.4,25
Fiat,Cronos,2001,169556,Preto,Automático,Flex,4,18378.8,25
Fiat,Toro,2001,30377,Branco,Manual,Gasolina,4,43431.6,25
Toyota,Hilux,2001,189857,Vermelho,Manual,Diesel,4,47304.6,25
Jeep,Renegade,2001,146977,Cinza,Manual,Flex,2,63506.6,25
Volkswagen,T-Cross,2001,9453,Cinza,Automático,Diesel,2,48916.4,25
